2025-10-24 18:17:22,165 INFO    SystemMonitor:70253 [interfaces.py:start():190] Started gpu monitoring
2025-10-24 18:17:22,165 INFO    SystemMonitor:70253 [interfaces.py:start():190] Started memory monitoring
2025-10-24 18:17:22,165 INFO    SystemMonitor:70253 [interfaces.py:start():190] Started network monitoring
2025-10-24 18:17:22,177 DEBUG   HandlerThread:70253 [system_info.py:probe():196] Probing system
2025-10-24 18:17:22,183 DEBUG   HandlerThread:70253 [system_info.py:_probe_git():181] Probing git
2025-10-24 18:17:22,193 DEBUG   HandlerThread:70253 [system_info.py:_probe_git():189] Probing git done
2025-10-24 18:17:22,193 DEBUG   HandlerThread:70253 [system_info.py:probe():244] Probing system done
2025-10-24 18:17:22,193 DEBUG   HandlerThread:70253 [system_monitor.py:probe():223] {'os': 'Linux-6.14.0-33-generic-x86_64-with-glibc2.39', 'python': '3.9.18', 'heartbeatAt': '2025-10-24T23:17:22.177587', 'startedAt': '2025-10-24T23:17:21.797816', 'docker': None, 'cuda': None, 'args': ('--env_name', 'MetaDrive', '--algorithm_name', 'ImIWoL', '--scenario_name', 'intersection_small', '--num_agents', '8', '--seed', '0', '--episode_length', '1000', '--n_training_threads', '1', '--n_rollout_threads', '16', '--num_mini_batch', '1', '--num_env_steps', '10000000', '--ppo_epoch', '15', '--log_interval', '10', '--use_eval', '--eval_interval', '50', '--n_eval_rollout_threads', '1', '--lr', '3e-4', '--critic_lr', '3e-4', '--hidden_size', '256', '--meta_lidar_num_lasers', '2', '--meta_lidar_dist', '10', '--meta_lidar_num_others', '4', '--meta_reward_coeff', '1', '--meta_global_pos', '--meta_navi_pos', '--meta_comm_range', '100', '--meta_comm_max_num', '4', '--use_centralized_V', '--comm_type', '1', '--num_comm_hops', '4', '--comm_hidden_size', '256', '--comm_num_heads', '4', '--pos_embed', '--obs_pos_embed_start', '20', '--obs_pos_embed_end', '22', '--obs_info_scheduler', 'rnn_enc', '--skip_connect_final', '--fixed_masked', '--mask_threshold', '0.5', '--use_scheduler', '--n_obs_head', '1', '--obs_enc_type', 'rnn', '--code_size', '256', '--world_dynamics_coef', '0.05', '--interactive_coef', '0.05', '--latent_size', '8', '--wandb_project_name', 'test', '--user_name', 'user_name'), 'state': 'running', 'program': '/home/cole/repos/IWoL/MetaDrive/onpolicy/scripts/train_metadrive_scripts/../train/train_ImIWoL.py', 'codePathLocal': None, 'codePath': 'MetaDrive/onpolicy/scripts/train/train_ImIWoL.py', 'git': {'remote': 'https://github.com/jcoleharrison/IWoL.git', 'commit': '531ef8fd4c6491ab83bde549bbd444039c7fb894'}, 'email': 'j.cole.harrison@me.com', 'root': '/home/cole/repos/IWoL', 'host': 'cole-ubuntu', 'username': 'cole', 'executable': '/home/cole/miniconda3/envs/MetaDrive_IWoL/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3096.696125, 'min': 1754.0, 'max': 4853.0}, 'cpu_freq_per_core': [{'current': 4043.527, 'min': 1754.0, 'max': 4853.0}, {'current': 4849.905, 'min': 1754.0, 'max': 4853.0}, {'current': 3878.419, 'min': 1754.0, 'max': 4853.0}, {'current': 4571.745, 'min': 1754.0, 'max': 4853.0}, {'current': 3878.441, 'min': 1754.0, 'max': 4853.0}, {'current': 4452.505, 'min': 1754.0, 'max': 4853.0}, {'current': 3869.54, 'min': 1754.0, 'max': 4853.0}, {'current': 4849.981, 'min': 1754.0, 'max': 4853.0}, {'current': 3877.084, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}, {'current': 1754.0, 'min': 1754.0, 'max': 4853.0}], 'disk': {'/': {'total': 191.18775939941406, 'used': 176.6951789855957}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 125.72172164916992}}
2025-10-24 18:17:22,193 INFO    HandlerThread:70253 [system_monitor.py:probe():224] Finished collecting system info
2025-10-24 18:17:22,193 INFO    HandlerThread:70253 [system_monitor.py:probe():227] Publishing system info
2025-10-24 18:17:22,193 DEBUG   HandlerThread:70253 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2025-10-24 18:17:22,194 DEBUG   HandlerThread:70253 [system_info.py:_save_pip():68] Saving pip packages done
2025-10-24 18:17:22,194 DEBUG   HandlerThread:70253 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2025-10-24 18:17:23,100 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/requirements.txt
2025-10-24 18:17:23,100 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/conda-environment.yaml
2025-10-24 18:17:23,730 DEBUG   HandlerThread:70253 [system_info.py:_save_conda():87] Saving conda packages done
2025-10-24 18:17:23,730 INFO    HandlerThread:70253 [system_monitor.py:probe():229] Finished publishing system info
2025-10-24 18:17:23,734 DEBUG   SenderThread:70253 [sender.py:send():380] send: files
2025-10-24 18:17:23,734 INFO    SenderThread:70253 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-10-24 18:17:23,737 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: stop_status
2025-10-24 18:17:23,737 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: stop_status
2025-10-24 18:17:23,738 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: internal_messages
2025-10-24 18:17:23,922 DEBUG   SenderThread:70253 [sender.py:send():380] send: telemetry
2025-10-24 18:17:24,099 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/conda-environment.yaml
2025-10-24 18:17:24,099 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/output.log
2025-10-24 18:17:24,099 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/wandb-metadata.json
2025-10-24 18:17:24,128 INFO    wandb-upload_0:70253 [upload_job.py:push():131] Uploaded file /tmp/tmpcm_ijjyawandb/l9pm5dgt-wandb-metadata.json
2025-10-24 18:17:24,740 DEBUG   SenderThread:70253 [sender.py:send():380] send: telemetry
2025-10-24 18:17:24,828 DEBUG   SenderThread:70253 [sender.py:send():380] send: telemetry
2025-10-24 18:17:25,058 DEBUG   SenderThread:70253 [sender.py:send():380] send: exit
2025-10-24 18:17:25,059 INFO    SenderThread:70253 [sender.py:send_exit():585] handling exit code: 1
2025-10-24 18:17:25,059 INFO    SenderThread:70253 [sender.py:send_exit():587] handling runtime: 2
2025-10-24 18:17:25,060 INFO    SenderThread:70253 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-10-24 18:17:25,060 INFO    SenderThread:70253 [sender.py:send_exit():593] send defer
2025-10-24 18:17:25,060 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:25,060 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 0
2025-10-24 18:17:25,060 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:25,060 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 0
2025-10-24 18:17:25,060 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 1
2025-10-24 18:17:25,060 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:25,060 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 1
2025-10-24 18:17:25,060 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:25,060 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 1
2025-10-24 18:17:25,060 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 2
2025-10-24 18:17:25,060 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:25,060 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 2
2025-10-24 18:17:25,060 INFO    HandlerThread:70253 [system_monitor.py:finish():203] Stopping system monitor
2025-10-24 18:17:25,060 DEBUG   SystemMonitor:70253 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-10-24 18:17:25,060 DEBUG   SystemMonitor:70253 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-10-24 18:17:25,060 DEBUG   SystemMonitor:70253 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-10-24 18:17:25,061 INFO    HandlerThread:70253 [interfaces.py:finish():202] Joined cpu monitor
2025-10-24 18:17:25,061 INFO    HandlerThread:70253 [interfaces.py:finish():202] Joined disk monitor
2025-10-24 18:17:25,099 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_created():271] file/dir created: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/wandb-summary.json
2025-10-24 18:17:25,112 INFO    HandlerThread:70253 [interfaces.py:finish():202] Joined gpu monitor
2025-10-24 18:17:25,112 INFO    HandlerThread:70253 [interfaces.py:finish():202] Joined memory monitor
2025-10-24 18:17:25,112 INFO    HandlerThread:70253 [interfaces.py:finish():202] Joined network monitor
2025-10-24 18:17:25,113 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:25,113 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 2
2025-10-24 18:17:25,113 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 3
2025-10-24 18:17:25,113 DEBUG   SenderThread:70253 [sender.py:send():380] send: stats
2025-10-24 18:17:25,113 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:25,113 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 3
2025-10-24 18:17:25,113 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:25,113 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 3
2025-10-24 18:17:25,113 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 4
2025-10-24 18:17:25,113 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:25,113 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 4
2025-10-24 18:17:25,113 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:25,113 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 4
2025-10-24 18:17:25,113 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 5
2025-10-24 18:17:25,113 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:25,114 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 5
2025-10-24 18:17:25,114 DEBUG   SenderThread:70253 [sender.py:send():380] send: summary
2025-10-24 18:17:25,114 INFO    SenderThread:70253 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-10-24 18:17:25,114 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:25,114 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 5
2025-10-24 18:17:25,114 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 6
2025-10-24 18:17:25,114 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:25,114 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 6
2025-10-24 18:17:25,114 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:25,114 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 6
2025-10-24 18:17:25,116 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: status_report
2025-10-24 18:17:25,201 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 7
2025-10-24 18:17:25,201 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:25,201 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 7
2025-10-24 18:17:25,201 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:25,201 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 7
2025-10-24 18:17:26,048 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 8
2025-10-24 18:17:26,048 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:26,048 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 8
2025-10-24 18:17:26,048 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:26,048 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 8
2025-10-24 18:17:26,048 INFO    SenderThread:70253 [job_builder.py:build():281] Attempting to build job artifact
2025-10-24 18:17:26,048 INFO    SenderThread:70253 [job_builder.py:_get_source_type():393] is repo sourced job
2025-10-24 18:17:26,049 INFO    SenderThread:70253 [job_builder.py:build():369] adding wandb-job metadata file
2025-10-24 18:17:26,059 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: poll_exit
2025-10-24 18:17:26,063 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 9
2025-10-24 18:17:26,063 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: poll_exit
2025-10-24 18:17:26,063 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:26,063 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 9
2025-10-24 18:17:26,063 DEBUG   SenderThread:70253 [sender.py:send():380] send: artifact
2025-10-24 18:17:26,099 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/output.log
2025-10-24 18:17:26,099 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/wandb-summary.json
2025-10-24 18:17:26,099 INFO    Thread-12 :70253 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/config.yaml
2025-10-24 18:17:26,315 INFO    SenderThread:70253 [sender.py:send_artifact():1456] sent artifact job-https___github.com_jcoleharrison_IWoL.git_MetaDrive_onpolicy_scripts_train_train_ImIWoL.py - {'id': 'QXJ0aWZhY3Q6MjE2NTkyOTI4MA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc3Nzk0Nzk3MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjE2NTkyOTI4MA==', 'versionIndex': 0}}}
2025-10-24 18:17:26,316 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:26,316 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 9
2025-10-24 18:17:26,316 INFO    SenderThread:70253 [dir_watcher.py:finish():358] shutting down directory watcher
2025-10-24 18:17:27,059 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: poll_exit
2025-10-24 18:17:27,100 INFO    SenderThread:70253 [dir_watcher.py:finish():388] scan: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files
2025-10-24 18:17:27,100 INFO    SenderThread:70253 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/conda-environment.yaml conda-environment.yaml
2025-10-24 18:17:27,100 INFO    SenderThread:70253 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/wandb-summary.json wandb-summary.json
2025-10-24 18:17:27,102 INFO    SenderThread:70253 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/wandb-metadata.json wandb-metadata.json
2025-10-24 18:17:27,102 INFO    SenderThread:70253 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/output.log output.log
2025-10-24 18:17:27,103 INFO    SenderThread:70253 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/requirements.txt requirements.txt
2025-10-24 18:17:27,105 INFO    SenderThread:70253 [dir_watcher.py:finish():402] scan save: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/config.yaml config.yaml
2025-10-24 18:17:27,106 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 10
2025-10-24 18:17:27,106 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: poll_exit
2025-10-24 18:17:27,106 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:27,107 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 10
2025-10-24 18:17:27,107 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:27,107 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 10
2025-10-24 18:17:27,107 INFO    SenderThread:70253 [file_pusher.py:finish():175] shutting down file pusher
2025-10-24 18:17:27,351 INFO    wandb-upload_0:70253 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/conda-environment.yaml
2025-10-24 18:17:27,419 INFO    wandb-upload_1:70253 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/wandb-summary.json
2025-10-24 18:17:27,490 INFO    wandb-upload_4:70253 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/config.yaml
2025-10-24 18:17:27,503 INFO    wandb-upload_3:70253 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/requirements.txt
2025-10-24 18:17:27,538 INFO    wandb-upload_2:70253 [upload_job.py:push():131] Uploaded file /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/files/output.log
2025-10-24 18:17:27,738 INFO    Thread-11 :70253 [sender.py:transition_state():613] send defer: 11
2025-10-24 18:17:27,738 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:27,738 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 11
2025-10-24 18:17:27,738 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:27,738 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 11
2025-10-24 18:17:27,738 INFO    SenderThread:70253 [file_pusher.py:join():181] waiting for file pusher
2025-10-24 18:17:27,738 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 12
2025-10-24 18:17:27,739 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:27,739 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 12
2025-10-24 18:17:27,739 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:27,739 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 12
2025-10-24 18:17:27,739 INFO    SenderThread:70253 [file_stream.py:finish():595] file stream finish called
2025-10-24 18:17:27,807 INFO    SenderThread:70253 [file_stream.py:finish():599] file stream finish is done
2025-10-24 18:17:27,807 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 13
2025-10-24 18:17:27,808 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:27,808 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 13
2025-10-24 18:17:27,808 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:27,808 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 13
2025-10-24 18:17:27,808 INFO    SenderThread:70253 [sender.py:transition_state():613] send defer: 14
2025-10-24 18:17:27,808 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: defer
2025-10-24 18:17:27,808 INFO    HandlerThread:70253 [handler.py:handle_request_defer():172] handle defer: 14
2025-10-24 18:17:27,808 DEBUG   SenderThread:70253 [sender.py:send():380] send: final
2025-10-24 18:17:27,808 DEBUG   SenderThread:70253 [sender.py:send():380] send: footer
2025-10-24 18:17:27,808 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: defer
2025-10-24 18:17:27,808 INFO    SenderThread:70253 [sender.py:send_request_defer():609] handle sender defer: 14
2025-10-24 18:17:27,809 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: poll_exit
2025-10-24 18:17:27,809 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: poll_exit
2025-10-24 18:17:27,809 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: poll_exit
2025-10-24 18:17:27,809 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: poll_exit
2025-10-24 18:17:27,809 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: server_info
2025-10-24 18:17:27,809 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: server_info
2025-10-24 18:17:27,811 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: get_summary
2025-10-24 18:17:27,811 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: sampled_history
2025-10-24 18:17:27,811 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: internal_messages
2025-10-24 18:17:27,811 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: job_info
2025-10-24 18:17:27,848 DEBUG   SenderThread:70253 [sender.py:send_request():407] send_request: job_info
2025-10-24 18:17:27,848 INFO    MainThread:70253 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2025-10-24 18:17:27,848 INFO    MainThread:70253 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2025-10-24 18:17:27,848 INFO    MainThread:70253 [wandb_run.py:_footer_sync_info():3558] logging synced files
2025-10-24 18:17:27,848 DEBUG   HandlerThread:70253 [handler.py:handle_request():146] handle_request: shutdown
2025-10-24 18:17:27,848 INFO    HandlerThread:70253 [handler.py:finish():866] shutting down handler
2025-10-24 18:17:28,811 INFO    WriterThread:70253 [datastore.py:close():294] close: /home/cole/repos/IWoL/MetaDrive/results/MetaDrive/intersection_small/ImIWoL/check/wandb/run-20251024_181721-75e3l3ju/run-75e3l3ju.wandb
2025-10-24 18:17:28,848 INFO    SenderThread:70253 [sender.py:finish():1534] shutting down sender
2025-10-24 18:17:28,848 INFO    SenderThread:70253 [file_pusher.py:finish():175] shutting down file pusher
2025-10-24 18:17:28,848 INFO    SenderThread:70253 [file_pusher.py:join():181] waiting for file pusher
